codigo,segmentacao,projeto,ingestion_date
BBET0123,D,BikeBH,2026-02-10
BBET0123,D,BikeBH,2026-02-14
BBET0123,D,BikeBH,2026-02-07
BBET0123,D,BikeBH,2026-02-18
BBET0123,D,BikeBH,2026-02-22
BBET0123,D,BikeBH,2026-02-16
BBET0123,D,BikeBH,2026-02-08
BBET0123,D,BikeBH,2026-02-17
BBET0123,D,BikeBH,2026-02-23
BBET0123,D,BikeBH,2026-02-19
BBET0123,D,BikeBH,2026-02-15
BBET0123,D,BikeBH,2026-02-20
BBET0123,D,BikeBH,2026-02-09
BBET0123,D,BikeBH,2026-02-21
BBET0123,D,BikeBH,2026-02-13
BBET0124,D,BikeBH,2026-02-12
BBET0124,D,BikeBH,2026-02-10
BBET0124,D,BikeBH,2026-02-11
BBET0124,D,BikeBH,2026-02-08
BBET0124,D,BikeBH,2026-02-14
BBET0124,D,BikeBH,2026-02-15
BBET0124,D,BikeBH,2026-02-17
BBET0124,D,BikeBH,2026-02-16
BBET0124,D,BikeBH,2026-02-07
BBET0124,D,BikeBH,2026-02-22
BBET0124,D,BikeBH,2026-02-20
BBET0124,D,BikeBH,2026-02-23
BBET0124,D,BikeBH,2026-02-09
BBET0124,D,BikeBH,2026-02-13
BBET0124,D,BikeBH,2026-02-19
BBET0124,D,BikeBH,2026-02-18
BBET0124,D,BikeBH,2026-02-21
BBET0125,D,BikeBH,2026-02-08
BBET0125,D,BikeBH,2026-02-12
BBET0125,D,BikeBH,2026-02-13
BBET0125,D,BikeBH,2026-02-07
BBET0125,D,BikeBH,2026-02-09
BBET0125,D,BikeBH,2026-02-16
BBET0125,D,BikeBH,2026-02-10
BBET0125,D,BikeBH,2026-02-19
BBET0125,D,BikeBH,2026-02-21
BBET0125,D,BikeBH,2026-02-18
BBET0125,D,BikeBH,2026-02-20
BBET0125,D,BikeBH,2026-02-15
BBET0125,D,BikeBH,2026-02-11
BBET0125,D,BikeBH,2026-02-22
BBET0125,D,BikeBH,2026-02-14
BBET0125,D,BikeBH,2026-02-17
BBET0125,D,BikeBH,2026-02-23
BBET0126,D,BikeBH,2026-02-20
BBET0126,D,BikeBH,2026-02-09
BBET0126,D,BikeBH,2026-02-12
BBET0126,D,BikeBH,2026-02-15
BBET0126,D,BikeBH,2026-02-19
BBET0126,D,BikeBH,2026-02-10
BBET0126,D,BikeBH,2026-02-11
BBET0126,D,BikeBH,2026-02-07
BBET0126,D,BikeBH,2026-02-17
BBET0126,D,BikeBH,2026-02-13
BBET0126,D,BikeBH,2026-02-14
BBET0126,D,BikeBH,2026-02-08
BBET0126,D,BikeBH,2026-02-22
BBET0126,D,BikeBH,2026-02-21
BBET0126,D,BikeBH,2026-02-18
BBET0126,D,BikeBH,2026-02-23
BBET0126,D,BikeBH,2026-02-16
BBET0127,D,BikeBH,2026-02-13
BBET0127,D,BikeBH,2026-02-18
BBET0127,D,BikeBH,2026-02-16
BBET0127,D,BikeBH,2026-02-17
BBET0127,D,BikeBH,2026-02-20
BBET0127,D,BikeBH,2026-02-08
BBET0127,D,BikeBH,2026-02-12
BBET0127,D,BikeBH,2026-02-11
BBET0127,D,BikeBH,2026-02-23
BBET0127,D,BikeBH,2026-02-15
BBET0127,D,BikeBH,2026-02-22
BBET0127,D,BikeBH,2026-02-07
BBET0127,D,BikeBH,2026-02-21
BBET0127,D,BikeBH,2026-02-14
BBET0127,D,BikeBH,2026-02-19
BBET0127,D,BikeBH,2026-02-09
BBET0127,D,BikeBH,2026-02-10
BBET0129,D,BikeBH,2026-02-12
BBET0129,D,BikeBH,2026-02-15
BBET0129,D,BikeBH,2026-02-21
BBET0129,D,BikeBH,2026-02-07
BBET0129,D,BikeBH,2026-02-16
BBET0129,D,BikeBH,2026-02-17
BBET0129,D,BikeBH,2026-02-22
BBET0129,D,BikeBH,2026-02-23
BBET0129,D,BikeBH,2026-02-18
BBET0129,D,BikeBH,2026-02-11
BBET0129,D,BikeBH,2026-02-13
BBET0129,D,BikeBH,2026-02-19
BBET0129,D,BikeBH,2026-02-20
BBET0129,D,BikeBH,2026-02-08
BBET0129,D,BikeBH,2026-02-14
BBET0129,D,BikeBH,2026-02-09
BBET0129,D,BikeBH,2026-02-10
BBET0132,B,BikeBH,2026-02-14
BBET0132,B,BikeBH,2026-02-11
BBET0132,B,BikeBH,2026-02-07
BBET0132,B,BikeBH,2026-02-08
BBET0132,B,BikeBH,2026-02-21
BBET0132,B,BikeBH,2026-02-19
BBET0132,B,BikeBH,2026-02-22
BBET0132,B,BikeBH,2026-02-20
BBET0132,B,BikeBH,2026-02-12
BBET0132,B,BikeBH,2026-02-16
BBET0132,B,BikeBH,2026-02-10
BBET0132,B,BikeBH,2026-02-09
BBET0132,B,BikeBH,2026-02-13
BBET0132,B,BikeBH,2026-02-18
BBET0132,B,BikeBH,2026-02-15
BBET0132,B,BikeBH,2026-02-17
BBET0132,B,BikeBH,2026-02-23
BBET0136,B,BikeBH,2026-02-21
BBET0136,B,BikeBH,2026-02-13
BBET0136,B,BikeBH,2026-02-12
BBET0136,B,BikeBH,2026-02-14
BBET0136,B,BikeBH,2026-02-17
BBET0136,B,BikeBH,2026-02-09
BBET0136,B,BikeBH,2026-02-07
BBET0136,B,BikeBH,2026-02-16
BBET0136,B,BikeBH,2026-02-18
BBET0136,B,BikeBH,2026-02-15
BBET0136,B,BikeBH,2026-02-19
BBET0136,B,BikeBH,2026-02-22
BBET0136,B,BikeBH,2026-02-23
BBET0136,B,BikeBH,2026-02-20
BBET0136,B,BikeBH,2026-02-11
BBET0136,B,BikeBH,2026-02-08
BBET0136,B,BikeBH,2026-02-10
BBET0137,D,BikeBH,2026-02-22
BBET0137,D,BikeBH,2026-02-08
BBET0137,D,BikeBH,2026-02-20
BBET0137,D,BikeBH,2026-02-18
BBET0137,D,BikeBH,2026-02-10
BBET0137,D,BikeBH,2026-02-09
BBET0137,D,BikeBH,2026-02-14
BBET0137,D,BikeBH,2026-02-16
BBET0137,D,BikeBH,2026-02-15
BBET0137,D,BikeBH,2026-02-21
BBET0137,D,BikeBH,2026-02-23
BBET0137,D,BikeBH,2026-02-13
BBET0137,D,BikeBH,2026-02-19
BBET0137,D,BikeBH,2026-02-17
BBET0137,D,BikeBH,2026-02-11
BBET0137,D,BikeBH,2026-02-12
BBET0137,D,BikeBH,2026-02-07
BBET0140,C,BikeBH,2026-02-12
BBET0140,C,BikeBH,2026-02-18
BBET0140,C,BikeBH,2026-02-23
BBET0140,C,BikeBH,2026-02-07
BBET0140,C,BikeBH,2026-02-22
BBET0140,C,BikeBH,2026-02-09
BBET0140,C,BikeBH,2026-02-14
BBET0140,C,BikeBH,2026-02-11
BBET0140,C,BikeBH,2026-02-16
BBET0140,C,BikeBH,2026-02-13
BBET0140,C,BikeBH,2026-02-10
BBET0140,C,BikeBH,2026-02-08
BBET0140,C,BikeBH,2026-02-15
BBET0140,C,BikeBH,2026-02-21
BBET0140,C,BikeBH,2026-02-20
BBET0140,C,BikeBH,2026-02-19
BBET0140,C,BikeBH,2026-02-17
BBET0147,C,BikeBH,2026-02-19
BBET0147,C,BikeBH,2026-02-10
BBET0147,C,BikeBH,2026-02-23
BBET0147,C,BikeBH,2026-02-07
BBET0147,C,BikeBH,2026-02-11
BBET0147,C,BikeBH,2026-02-09
BBET0147,C,BikeBH,2026-02-20
BBET0147,C,BikeBH,2026-02-08
BBET0147,C,BikeBH,2026-02-15
BBET0147,C,BikeBH,2026-02-18
BBET0147,C,BikeBH,2026-02-22
BBET0147,C,BikeBH,2026-02-17
BBET0147,C,BikeBH,2026-02-14
BBET0147,C,BikeBH,2026-02-21
BBET0147,C,BikeBH,2026-02-13
BBET0147,C,BikeBH,2026-02-16
BBET0147,C,BikeBH,2026-02-12
BBET0148,D,BikeBH,2026-02-10
BBET0148,D,BikeBH,2026-02-20
BBET0148,D,BikeBH,2026-02-17
BBET0148,D,BikeBH,2026-02-07
BBET0148,D,BikeBH,2026-02-11
BBET0148,D,BikeBH,2026-02-13
BBET0148,D,BikeBH,2026-02-18
BBET0148,D,BikeBH,2026-02-09
BBET0148,D,BikeBH,2026-02-21
BBET0148,D,BikeBH,2026-02-16
BBET0148,D,BikeBH,2026-02-23
BBET0148,D,BikeBH,2026-02-14
BBET0148,D,BikeBH,2026-02-08
BBET0148,D,BikeBH,2026-02-22
BBET0148,D,BikeBH,2026-02-19
BBET0148,D,BikeBH,2026-02-15
BBET0148,D,BikeBH,2026-02-12
BBET0153,C,BikeBH,2026-02-18
BBET0153,C,BikeBH,2026-02-11
BBET0153,C,BikeBH,2026-02-19
BBET0153,C,BikeBH,2026-02-13
BBET0153,C,BikeBH,2026-02-10
BBET0153,C,BikeBH,2026-02-17
BBET0153,C,BikeBH,2026-02-20
BBET0153,C,BikeBH,2026-02-21
BBET0153,C,BikeBH,2026-02-07
BBET0153,C,BikeBH,2026-02-09
BBET0153,C,BikeBH,2026-02-08
BBET0153,C,BikeBH,2026-02-23
BBET0153,C,BikeBH,2026-02-15
BBET0153,C,BikeBH,2026-02-16
BBET0153,C,BikeBH,2026-02-22
BBET0153,C,BikeBH,2026-02-12
BBET0153,C,BikeBH,2026-02-14
BBET0163,D,BikeBH,2026-02-21
BBET0163,D,BikeBH,2026-02-09
BBET0163,D,BikeBH,2026-02-12
BBET0163,D,BikeBH,2026-02-22
BBET0163,D,BikeBH,2026-02-16
BBET0163,D,BikeBH,2026-02-14
BBET0163,D,BikeBH,2026-02-08
BBET0163,D,BikeBH,2026-02-20
BBET0163,D,BikeBH,2026-02-23
BBET0163,D,BikeBH,2026-02-07
BBET0163,D,BikeBH,2026-02-17
BBET0163,D,BikeBH,2026-02-11
BBET0163,D,BikeBH,2026-02-10
BBET0163,D,BikeBH,2026-02-19
BBET0163,D,BikeBH,2026-02-13
BBET0163,D,BikeBH,2026-02-15
BBET0163,D,BikeBH,2026-02-18
BBET0167,D,BikeBH,2026-02-21
BBET0167,D,BikeBH,2026-02-17
BBET0167,D,BikeBH,2026-02-13
BBET0167,D,BikeBH,2026-02-15
BBET0167,D,BikeBH,2026-02-20
BBET0167,D,BikeBH,2026-02-07
BBET0167,D,BikeBH,2026-02-23
BBET0167,D,BikeBH,2026-02-10
BBET0167,D,BikeBH,2026-02-11
BBET0167,D,BikeBH,2026-02-09
BBET0167,D,BikeBH,2026-02-16
BBET0167,D,BikeBH,2026-02-18
BBET0167,D,BikeBH,2026-02-08
BBET0167,D,BikeBH,2026-02-19
BBET0167,D,BikeBH,2026-02-14
BBET0167,D,BikeBH,2026-02-12
BBET0167,D,BikeBH,2026-02-22
BBET0168,D,BikeBH,2026-02-21
BBET0168,D,BikeBH,2026-02-15
BBET0168,D,BikeBH,2026-02-13
BBET0168,D,BikeBH,2026-02-08
BBET0168,D,BikeBH,2026-02-22
BBET0168,D,BikeBH,2026-02-18
BBET0168,D,BikeBH,2026-02-23
BBET0168,D,BikeBH,2026-02-19
BBET0168,D,BikeBH,2026-02-09
BBET0168,D,BikeBH,2026-02-17
BBET0168,D,BikeBH,2026-02-12
BBET0168,D,BikeBH,2026-02-14
BBET0168,D,BikeBH,2026-02-10
BBET0168,D,BikeBH,2026-02-07
BBET0168,D,BikeBH,2026-02-11
BBET0168,D,BikeBH,2026-02-16
BBET0168,D,BikeBH,2026-02-20
BBET0171,D,BikeBH,2026-02-14
BBET0171,D,BikeBH,2026-02-15
BBET0171,D,BikeBH,2026-02-19
BBET0171,D,BikeBH,2026-02-10
BBET0171,D,BikeBH,2026-02-11
BBET0171,D,BikeBH,2026-02-07
BBET0171,D,BikeBH,2026-02-16
BBET0171,D,BikeBH,2026-02-20
BBET0171,D,BikeBH,2026-02-22
BBET0171,D,BikeBH,2026-02-09
BBET0171,D,BikeBH,2026-02-23
BBET0171,D,BikeBH,2026-02-17
BBET0171,D,BikeBH,2026-02-08
BBET0171,D,BikeBH,2026-02-12
BBET0171,D,BikeBH,2026-02-13
BBET0171,D,BikeBH,2026-02-21
BBET0171,D,BikeBH,2026-02-18
BBET0174,D,BikeBH,2026-02-11
BBET0174,D,BikeBH,2026-02-07
BBET0174,D,BikeBH,2026-02-12
BBET0174,D,BikeBH,2026-02-20
BBET0174,D,BikeBH,2026-02-09
BBET0174,D,BikeBH,2026-02-19
BBET0174,D,BikeBH,2026-02-15
BBET0174,D,BikeBH,2026-02-14
BBET0174,D,BikeBH,2026-02-13
BBET0174,D,BikeBH,2026-02-21
BBET0174,D,BikeBH,2026-02-17
BBET0174,D,BikeBH,2026-02-16
BBET0174,D,BikeBH,2026-02-08
BBET0174,D,BikeBH,2026-02-22
BBET0174,D,BikeBH,2026-02-23
BBET0174,D,BikeBH,2026-02-18
BBET0174,D,BikeBH,2026-02-10
BBET0176,B,BikeBH,2026-02-14
BBET0176,B,BikeBH,2026-02-13
BBET0176,B,BikeBH,2026-02-23
BBET0176,B,BikeBH,2026-02-16
BBET0176,B,BikeBH,2026-02-20
BBET0176,B,BikeBH,2026-02-07
BBET0176,B,BikeBH,2026-02-11
BBET0176,B,BikeBH,2026-02-08
BBET0176,B,BikeBH,2026-02-18
BBET0176,B,BikeBH,2026-02-10
BBET0176,B,BikeBH,2026-02-17
BBET0176,B,BikeBH,2026-02-22
BBET0176,B,BikeBH,2026-02-19
BBET0176,B,BikeBH,2026-02-09
BBET0176,B,BikeBH,2026-02-12
BBET0176,B,BikeBH,2026-02-21
BBET0176,B,BikeBH,2026-02-15
BBET0178,D,BikeBH,2026-02-16
BBET0178,D,BikeBH,2026-02-12
BBET0178,D,BikeBH,2026-02-08
BBET0178,D,BikeBH,2026-02-13
BBET0178,D,BikeBH,2026-02-22
BBET0178,D,BikeBH,2026-02-18
BBET0178,D,BikeBH,2026-02-09
BBET0178,D,BikeBH,2026-02-11
BBET0178,D,BikeBH,2026-02-21
BBET0178,D,BikeBH,2026-02-10
BBET0178,D,BikeBH,2026-02-23
BBET0178,D,BikeBH,2026-02-19
BBET0178,D,BikeBH,2026-02-14
BBET0178,D,BikeBH,2026-02-20
BBET0178,D,BikeBH,2026-02-17
BBET0178,D,BikeBH,2026-02-15
BBET0178,D,BikeBH,2026-02-07
BBET0179,D,BikeBH,2026-02-23
BBET0179,D,BikeBH,2026-02-14
BBET0179,D,BikeBH,2026-02-21
BBET0179,D,BikeBH,2026-02-12
BBET0179,D,BikeBH,2026-02-17
BBET0179,D,BikeBH,2026-02-18
BBET0179,D,BikeBH,2026-02-09
BBET0179,D,BikeBH,2026-02-11
BBET0179,D,BikeBH,2026-02-20
BBET0179,D,BikeBH,2026-02-19
BBET0179,D,BikeBH,2026-02-15
BBET0179,D,BikeBH,2026-02-13
BBET0179,D,BikeBH,2026-02-07
BBET0179,D,BikeBH,2026-02-10
BBET0179,D,BikeBH,2026-02-22
BBET0179,D,BikeBH,2026-02-08
BBET0179,D,BikeBH,2026-02-16
BBET0181,D,BikeBH,2026-02-19
BBET0181,D,BikeBH,2026-02-08
BBET0181,D,BikeBH,2026-02-22
BBET0181,D,BikeBH,2026-02-09
BBET0181,D,BikeBH,2026-02-15
BBET0181,D,BikeBH,2026-02-13
BBET0181,D,BikeBH,2026-02-21
BBET0181,D,BikeBH,2026-02-20
BBET0181,D,BikeBH,2026-02-12
BBET0181,D,BikeBH,2026-02-18
BBET0181,D,BikeBH,2026-02-14
BBET0181,D,BikeBH,2026-02-07
BBET0181,D,BikeBH,2026-02-23
BBET0181,D,BikeBH,2026-02-16
BBET0181,D,BikeBH,2026-02-17
BBET0181,D,BikeBH,2026-02-11
BBET0181,D,BikeBH,2026-02-10
BBET0182,D,BikeBH,2026-02-18
BBET0182,D,BikeBH,2026-02-10
BBET0182,D,BikeBH,2026-02-14
BBET0182,D,BikeBH,2026-02-16
BBET0182,D,BikeBH,2026-02-07
BBET0182,D,BikeBH,2026-02-23
BBET0182,D,BikeBH,2026-02-20
BBET0182,D,BikeBH,2026-02-08
BBET0182,D,BikeBH,2026-02-09
BBET0182,D,BikeBH,2026-02-19
BBET0182,D,BikeBH,2026-02-22
BBET0182,D,BikeBH,2026-02-11
BBET0182,D,BikeBH,2026-02-13
BBET0182,D,BikeBH,2026-02-15
BBET0182,D,BikeBH,2026-02-12
BBET0182,D,BikeBH,2026-02-17
BBET0182,D,BikeBH,2026-02-21
BBET0183,A,BikeBH,2026-02-16
BBET0183,A,BikeBH,2026-02-13
BBET0183,A,BikeBH,2026-02-12
BBET0183,A,BikeBH,2026-02-10
BBET0183,A,BikeBH,2026-02-08
BBET0183,A,BikeBH,2026-02-17
BBET0183,A,BikeBH,2026-02-09
BBET0183,A,BikeBH,2026-02-18
BBET0183,A,BikeBH,2026-02-07
BBET0183,A,BikeBH,2026-02-20
BBET0183,A,BikeBH,2026-02-22
BBET0183,A,BikeBH,2026-02-14
BBET0183,A,BikeBH,2026-02-21
BBET0183,A,BikeBH,2026-02-19
BBET0183,A,BikeBH,2026-02-15
BBET0183,A,BikeBH,2026-02-23
BBET0183,A,BikeBH,2026-02-11
BBET0184,D,BikeBH,2026-02-21
BBET0184,D,BikeBH,2026-02-07
BBET0184,D,BikeBH,2026-02-13
BBET0184,D,BikeBH,2026-02-18
BBET0184,D,BikeBH,2026-02-10
BBET0184,D,BikeBH,2026-02-20
BBET0184,D,BikeBH,2026-02-09
BBET0184,D,BikeBH,2026-02-14
BBET0184,D,BikeBH,2026-02-15
BBET0184,D,BikeBH,2026-02-19
BBET0184,D,BikeBH,2026-02-12
BBET0184,D,BikeBH,2026-02-16
BBET0184,D,BikeBH,2026-02-23
BBET0184,D,BikeBH,2026-02-17
BBET0184,D,BikeBH,2026-02-08
BBET0184,D,BikeBH,2026-02-22
BBET0184,D,BikeBH,2026-02-11
BBET0185,D,BikeBH,2026-02-11
BBET0185,D,BikeBH,2026-02-15
BBET0185,D,BikeBH,2026-02-19
BBET0185,D,BikeBH,2026-02-18
BBET0185,D,BikeBH,2026-02-12
BBET0185,D,BikeBH,2026-02-22
BBET0185,D,BikeBH,2026-02-20
BBET0185,D,BikeBH,2026-02-17
BBET0185,D,BikeBH,2026-02-21
BBET0185,D,BikeBH,2026-02-13
BBET0185,D,BikeBH,2026-02-23
BBET0185,D,BikeBH,2026-02-07
BBET0185,D,BikeBH,2026-02-14
BBET0185,D,BikeBH,2026-02-09
BBET0185,D,BikeBH,2026-02-16
BBET0185,D,BikeBH,2026-02-08
BBET0185,D,BikeBH,2026-02-10
BBET0186,D,BikeBH,2026-02-22
BBET0186,D,BikeBH,2026-02-07
BBET0186,D,BikeBH,2026-02-11
BBET0186,D,BikeBH,2026-02-19
BBET0186,D,BikeBH,2026-02-12
BBET0186,D,BikeBH,2026-02-23
BBET0186,D,BikeBH,2026-02-21
BBET0186,D,BikeBH,2026-02-09
BBET0186,D,BikeBH,2026-02-18
BBET0186,D,BikeBH,2026-02-13
BBET0186,D,BikeBH,2026-02-20
BBET0186,D,BikeBH,2026-02-10
BBET0186,D,BikeBH,2026-02-15
BBET0186,D,BikeBH,2026-02-14
BBET0186,D,BikeBH,2026-02-08
BBET0186,D,BikeBH,2026-02-17
BBET0186,D,BikeBH,2026-02-16
BBET0187,D,BikeBH,2026-02-10
BBET0187,D,BikeBH,2026-02-11
BBET0187,D,BikeBH,2026-02-12
BBET0187,D,BikeBH,2026-02-14
BBET0187,D,BikeBH,2026-02-13
BBET0187,D,BikeBH,2026-02-21
BBET0187,D,BikeBH,2026-02-16
BBET0187,D,BikeBH,2026-02-23
BBET0187,D,BikeBH,2026-02-07
BBET0187,D,BikeBH,2026-02-15
BBET0187,D,BikeBH,2026-02-09
BBET0187,D,BikeBH,2026-02-19
BBET0187,D,BikeBH,2026-02-17
BBET0187,D,BikeBH,2026-02-18
BBET0187,D,BikeBH,2026-02-08
BBET0187,D,BikeBH,2026-02-22
BBET0187,D,BikeBH,2026-02-20
BBET0188,D,BikeBH,2026-02-16
BBET0188,D,BikeBH,2026-02-19
BBET0188,D,BikeBH,2026-02-18
BBET0188,D,BikeBH,2026-02-22
BBET0188,D,BikeBH,2026-02-13
BBET0188,D,BikeBH,2026-02-23
BBET0188,D,BikeBH,2026-02-12
BBET0188,D,BikeBH,2026-02-11
BBET0188,D,BikeBH,2026-02-10
BBET0188,D,BikeBH,2026-02-15
BBET0188,D,BikeBH,2026-02-17
BBET0188,D,BikeBH,2026-02-21
BBET0188,D,BikeBH,2026-02-20
BBET0188,D,BikeBH,2026-02-08
BBET0188,D,BikeBH,2026-02-14
BBET0188,D,BikeBH,2026-02-09
BBET0188,D,BikeBH,2026-02-07
BBET0189,B,BikeBH,2026-02-23
BBET0189,B,BikeBH,2026-02-10
BBET0189,B,BikeBH,2026-02-13
BBET0189,B,BikeBH,2026-02-18
BBET0189,B,BikeBH,2026-02-12
BBET0189,B,BikeBH,2026-02-07
BBET0189,B,BikeBH,2026-02-20
BBET0189,B,BikeBH,2026-02-19
BBET0189,B,BikeBH,2026-02-21
BBET0189,B,BikeBH,2026-02-17
BBET0189,B,BikeBH,2026-02-11
BBET0189,B,BikeBH,2026-02-09
BBET0189,B,BikeBH,2026-02-22
BBET0189,B,BikeBH,2026-02-15
BBET0189,B,BikeBH,2026-02-16
BBET0189,B,BikeBH,2026-02-14
BBET0189,B,BikeBH,2026-02-08
BBET0190,D,BikeBH,2026-02-22
BBET0190,D,BikeBH,2026-02-18
BBET0190,D,BikeBH,2026-02-20
BBET0190,D,BikeBH,2026-02-12
BBET0190,D,BikeBH,2026-02-23
BBET0190,D,BikeBH,2026-02-15
BBET0190,D,BikeBH,2026-02-19
BBET0190,D,BikeBH,2026-02-17
BBET0190,D,BikeBH,2026-02-07
BBET0190,D,BikeBH,2026-02-21
BBET0190,D,BikeBH,2026-02-09
BBET0190,D,BikeBH,2026-02-11
BBET0190,D,BikeBH,2026-02-13
BBET0190,D,BikeBH,2026-02-10
BBET0190,D,BikeBH,2026-02-08
BBET0190,D,BikeBH,2026-02-14
BBET0190,D,BikeBH,2026-02-16
BBET0195,D,BikeBH,2026-02-23
BBET0195,D,BikeBH,2026-02-15
BBET0195,D,BikeBH,2026-02-14
BBET0195,D,BikeBH,2026-02-09
BBET0195,D,BikeBH,2026-02-22
BBET0195,D,BikeBH,2026-02-18
BBET0195,D,BikeBH,2026-02-12
BBET0195,D,BikeBH,2026-02-20
BBET0195,D,BikeBH,2026-02-11
BBET0195,D,BikeBH,2026-02-21
BBET0195,D,BikeBH,2026-02-19
BBET0195,D,BikeBH,2026-02-07
BBET0195,D,BikeBH,2026-02-16
BBET0195,D,BikeBH,2026-02-17
BBET0195,D,BikeBH,2026-02-13
BBET0195,D,BikeBH,2026-02-10
BBET0195,D,BikeBH,2026-02-08
BBET0199,D,BikeBH,2026-02-09
BBET0199,D,BikeBH,2026-02-12
BBET0199,D,BikeBH,2026-02-21
BBET0199,D,BikeBH,2026-02-23
BBET0199,D,BikeBH,2026-02-14
BBET0199,D,BikeBH,2026-02-15
BBET0199,D,BikeBH,2026-02-22
BBET0199,D,BikeBH,2026-02-17
BBET0199,D,BikeBH,2026-02-16
BBET0199,D,BikeBH,2026-02-11
BBET0199,D,BikeBH,2026-02-13
BBET0199,D,BikeBH,2026-02-07
BBET0199,D,BikeBH,2026-02-10
BBET0199,D,BikeBH,2026-02-18
BBET0199,D,BikeBH,2026-02-08
BBET0199,D,BikeBH,2026-02-20
BBET0199,D,BikeBH,2026-02-19
BBET0200,C,BikeBH,2026-02-09
BBET0200,C,BikeBH,2026-02-15
BBET0200,C,BikeBH,2026-02-08
BBET0200,C,BikeBH,2026-02-20
BBET0200,C,BikeBH,2026-02-17
BBET0200,C,BikeBH,2026-02-13
BBET0200,C,BikeBH,2026-02-19
BBET0200,C,BikeBH,2026-02-11
BBET0200,C,BikeBH,2026-02-07
BBET0200,C,BikeBH,2026-02-23
BBET0200,C,BikeBH,2026-02-16
BBET0200,C,BikeBH,2026-02-12
BBET0200,C,BikeBH,2026-02-14
BBET0200,C,BikeBH,2026-02-10
BBET0200,C,BikeBH,2026-02-22
BBET0200,C,BikeBH,2026-02-18
BBET0200,C,BikeBH,2026-02-21
BBET0201,D,BikeBH,2026-02-10
BBET0201,D,BikeBH,2026-02-09
BBET0201,D,BikeBH,2026-02-15
BBET0201,D,BikeBH,2026-02-20
BBET0201,D,BikeBH,2026-02-16
BBET0201,D,BikeBH,2026-02-08
BBET0201,D,BikeBH,2026-02-12
BBET0201,D,BikeBH,2026-02-19
BBET0201,D,BikeBH,2026-02-21
BBET0201,D,BikeBH,2026-02-23
BBET0201,D,BikeBH,2026-02-07
BBET0201,D,BikeBH,2026-02-22
BBET0201,D,BikeBH,2026-02-14
BBET0201,D,BikeBH,2026-02-17
BBET0201,D,BikeBH,2026-02-18
BBET0201,D,BikeBH,2026-02-11
BBET0201,D,BikeBH,2026-02-13
BBET0203,C,BikeBH,2026-02-07
BBET0203,C,BikeBH,2026-02-08
BBET0203,C,BikeBH,2026-02-20
BBET0203,C,BikeBH,2026-02-11
BBET0203,C,BikeBH,2026-02-15
BBET0203,C,BikeBH,2026-02-23
BBET0203,C,BikeBH,2026-02-19
BBET0203,C,BikeBH,2026-02-18
BBET0203,C,BikeBH,2026-02-22
BBET0203,C,BikeBH,2026-02-14
BBET0203,C,BikeBH,2026-02-12
BBET0203,C,BikeBH,2026-02-21
BBET0203,C,BikeBH,2026-02-13
BBET0203,C,BikeBH,2026-02-17
BBET0203,C,BikeBH,2026-02-16
BBET0203,C,BikeBH,2026-02-10
BBET0203,C,BikeBH,2026-02-09
BBET0219,D,BikeBH,2026-02-20
BBET0219,D,BikeBH,2026-02-22
BBET0219,D,BikeBH,2026-02-18
BBET0219,D,BikeBH,2026-02-16
BBET0219,D,BikeBH,2026-02-08
BBET0219,D,BikeBH,2026-02-23
BBET0219,D,BikeBH,2026-02-11
BBET0219,D,BikeBH,2026-02-07
BBET0219,D,BikeBH,2026-02-19
BBET0219,D,BikeBH,2026-02-17
BBET0219,D,BikeBH,2026-02-12
BBET0219,D,BikeBH,2026-02-14
BBET0219,D,BikeBH,2026-02-21
BBET0219,D,BikeBH,2026-02-13
BBET0219,D,BikeBH,2026-02-10
BBET0219,D,BikeBH,2026-02-09
BBET0219,D,BikeBH,2026-02-15
BBET0220,D,BikeBH,2026-02-10
BBET0220,D,BikeBH,2026-02-07
BBET0220,D,BikeBH,2026-02-23
BBET0220,D,BikeBH,2026-02-17
BBET0220,D,BikeBH,2026-02-18
BBET0220,D,BikeBH,2026-02-20
BBET0220,D,BikeBH,2026-02-16
BBET0220,D,BikeBH,2026-02-15
BBET0220,D,BikeBH,2026-02-21
BBET0220,D,BikeBH,2026-02-19
BBET0220,D,BikeBH,2026-02-08
BBET0220,D,BikeBH,2026-02-11
BBET0220,D,BikeBH,2026-02-13
BBET0220,D,BikeBH,2026-02-12
BBET0220,D,BikeBH,2026-02-22
BBET0220,D,BikeBH,2026-02-14
BBET0220,D,BikeBH,2026-02-09
BBET0221,D,BikeBH,2026-02-23
BBET0221,D,BikeBH,2026-02-12
BBET0221,D,BikeBH,2026-02-13
BBET0221,D,BikeBH,2026-02-10
BBET0221,D,BikeBH,2026-02-07
BBET0221,D,BikeBH,2026-02-19
BBET0221,D,BikeBH,2026-02-09
BBET0221,D,BikeBH,2026-02-22
BBET0221,D,BikeBH,2026-02-18
BBET0221,D,BikeBH,2026-02-15
BBET0221,D,BikeBH,2026-02-08
BBET0221,D,BikeBH,2026-02-17
BBET0221,D,BikeBH,2026-02-11
BBET0221,D,BikeBH,2026-02-21
BBET0221,D,BikeBH,2026-02-20
BBET0221,D,BikeBH,2026-02-16
BBET0221,D,BikeBH,2026-02-14
BBET0222,D,BikeBH,2026-02-21
BBET0222,D,BikeBH,2026-02-09
BBET0222,D,BikeBH,2026-02-22
BBET0222,D,BikeBH,2026-02-12
